player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_movement,pitching_ratings_overall_hra,pitching_ratings_overall_pbabip,pitching_ratings_overall_control,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_movement,pitching_ratings_vsr_hra,pitching_ratings_vsr_pbabip,pitching_ratings_vsr_control,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_movement,pitching_ratings_vsl_hra,pitching_ratings_vsl_pbabip,pitching_ratings_vsl_control,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_movement,pitching_ratings_talent_hra,pitching_ratings_talent_pbabip,pitching_ratings_talent_control,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
5963,9,-200,1,11,20,35,25,45,25,0,13,5,20,35,25,45,25,0,13,5,20,35,25,40,25,0,13,5,25,45,45,45,40,0,13,5,35,35,30,0,0,30,35,0,0,0,0,0,35,35,35,0,0,35,35,0,0,0,0,0,7,3,60,46,30
5964,8,-200,1,11,30,30,25,40,30,1,12,4,30,30,25,40,30,1,12,4,30,30,25,40,30,1,12,4,45,45,40,45,45,1,12,4,40,0,0,0,0,30,0,35,0,0,0,0,45,0,0,0,0,60,0,40,0,0,0,0,8,4,55,45,55
5965,27,-200,3,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,37,20
5966,5,-200,8,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,52,20
5967,15,-200,4,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,36,20
5968,6,-200,7,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,53,20
5969,23,-200,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,49,20
5970,27,-200,1,11,25,35,25,40,25,1,5,3,25,35,25,40,25,1,5,3,25,30,25,40,25,1,5,3,40,45,50,45,35,1,5,3,40,35,0,0,0,30,35,0,0,0,0,0,45,40,0,0,0,45,45,0,0,0,0,0,9,4,55,48,55
5971,9,-200,9,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,43,20
5972,8,-200,1,11,30,35,25,40,30,1,5,5,30,35,25,40,30,1,5,5,30,30,25,40,30,1,5,5,40,45,45,40,50,1,5,5,35,0,0,0,0,30,35,0,0,0,0,0,45,0,0,0,0,50,45,0,0,0,0,0,7,4,60,47,35
5973,18,-200,1,11,30,35,25,40,25,2,5,5,30,35,30,40,25,2,5,5,30,30,25,40,25,2,5,5,45,45,50,40,40,2,5,5,45,0,0,0,0,30,35,0,0,0,0,0,55,0,0,0,0,60,45,0,0,0,0,0,12,2,45,48,25
5974,3,-200,4,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,60,20
5975,161,205,1,12,25,35,30,40,30,1,5,4,30,35,30,45,30,1,5,4,25,35,30,40,30,1,5,4,35,45,60,40,55,1,5,4,35,0,0,0,0,30,35,0,0,0,0,0,35,0,0,0,0,40,40,0,0,0,0,0,7,2,55,54,60
5976,14,-200,8,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,51,20
5977,25,-200,6,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,39,20
5978,8,-200,1,11,30,35,30,40,30,1,13,5,30,35,30,40,30,1,13,5,30,35,30,40,30,1,13,5,45,45,50,40,45,1,13,5,40,0,35,0,0,35,35,0,0,0,0,0,45,0,55,0,0,45,50,0,0,0,0,0,9,4,55,52,70
5979,15,-200,1,11,30,35,30,45,25,0,5,3,30,35,30,45,25,0,5,3,30,40,30,50,30,0,5,3,65,55,55,55,45,0,5,3,40,0,0,0,0,30,35,0,0,0,0,0,50,0,0,0,0,75,45,0,0,0,0,0,9,3,55,54,50
5980,17,-200,1,11,30,35,25,40,30,1,5,4,30,35,25,40,30,1,5,4,30,35,25,40,30,1,5,4,45,45,50,40,50,1,5,4,40,0,0,0,0,30,0,30,0,0,0,0,45,0,0,0,0,60,0,40,0,0,0,0,8,4,60,48,60
5981,9,-200,1,11,25,35,25,40,20,1,5,4,25,35,25,40,20,1,5,4,25,35,25,40,20,1,5,4,35,45,50,40,25,1,5,4,35,0,35,0,0,30,35,0,0,0,0,0,40,0,45,0,0,45,35,0,0,0,0,0,7,3,70,50,65
5982,7,-200,6,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,60,20
5983,24,-200,5,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,46,20
5984,22,-200,1,11,25,35,30,45,30,2,4,4,25,35,30,45,30,2,4,4,25,35,30,40,30,2,4,4,45,55,55,50,60,2,4,4,35,35,0,0,0,0,35,0,0,0,0,0,45,50,0,0,0,0,55,0,0,0,0,0,8,4,55,52,50
5985,27,-200,1,11,30,35,30,40,30,0,7,2,30,35,30,40,30,0,7,2,30,35,30,40,30,0,7,2,45,45,60,40,45,0,7,2,0,35,35,0,0,30,0,35,0,35,0,0,0,50,55,0,0,60,0,40,0,50,0,0,9,4,65,58,65
5986,24,-200,7,0,20,30,20,40,0,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,0,30,15,15,20,35,35,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,37,20
5987,19,-200,1,11,30,35,25,40,20,2,5,5,30,35,25,40,20,2,5,5,25,30,25,40,20,2,5,5,40,45,45,45,30,2,5,5,35,0,0,0,0,30,35,0,0,0,0,0,45,0,0,0,0,45,45,0,0,0,0,0,8,3,60,48,30
5988,3,-200,1,11,30,30,25,40,25,0,5,5,30,30,25,40,25,0,5,5,30,30,25,40,25,0,5,5,45,45,50,40,40,0,5,5,40,35,35,0,0,35,0,0,0,0,0,0,45,45,55,0,0,55,0,0,0,0,0,0,8,4,75,44,45
5989,28,-200,8,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,59,20
5990,2,-200,5,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,47,20
5991,12,-200,1,11,30,30,20,45,20,1,9,3,30,30,20,45,20,1,9,3,30,30,20,45,20,1,9,3,50,45,40,50,25,1,9,3,40,0,0,0,0,30,35,0,0,0,0,0,50,0,0,0,0,60,55,0,0,0,0,0,9,3,55,35,45
5992,23,-200,4,0,20,30,20,40,0,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,0,30,15,15,20,35,35,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,36,20
5993,27,-200,1,11,20,30,20,45,25,1,5,5,20,30,20,45,25,1,5,5,20,30,20,45,25,1,5,5,30,45,45,45,40,1,5,5,30,0,30,0,0,30,0,30,0,0,0,0,35,0,40,0,0,40,0,40,0,0,0,0,3,3,65,43,60
5994,15,-200,7,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,52,20
5995,26,-200,1,11,25,40,35,45,30,0,8,5,25,40,35,45,30,0,8,5,25,40,35,45,30,0,8,5,35,55,60,50,50,0,8,5,35,35,35,0,0,35,35,0,0,0,0,0,40,35,40,0,0,45,45,0,0,0,0,0,8,3,55,59,40
5996,19,-200,1,11,25,35,30,40,30,2,7,4,25,35,30,40,30,2,7,4,25,35,30,40,30,2,7,4,35,50,50,45,50,2,7,4,35,0,0,0,0,30,0,35,0,0,0,0,40,0,0,0,0,40,0,40,0,0,0,0,8,4,45,51,40
5997,30,-200,8,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,40,20
5998,16,-200,1,11,25,35,25,40,30,0,11,4,25,35,25,40,30,0,11,4,25,30,25,40,30,0,11,4,30,45,50,45,45,0,11,4,35,0,0,0,35,30,0,0,0,0,0,0,35,0,0,0,40,45,0,0,0,0,0,0,7,2,50,48,50
5999,7,-200,7,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,52,20
6000,12,-200,9,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,43,20
6001,29,-200,8,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,56,20
6002,28,-200,1,11,25,35,25,45,25,0,5,4,25,35,25,45,25,0,5,4,25,35,25,45,25,0,5,4,25,45,50,45,40,0,5,4,35,30,30,0,0,35,0,30,0,35,0,0,35,35,35,0,0,40,0,35,0,35,0,0,7,3,45,44,35
6003,23,-200,1,12,30,35,25,40,25,0,5,4,30,35,25,40,25,0,5,4,30,30,25,40,25,0,5,4,45,40,45,40,40,0,5,4,40,0,0,0,0,0,35,0,0,35,0,0,45,0,0,0,0,0,50,0,0,45,0,0,9,3,30,47,65
6004,27,-200,6,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,52,20
6005,7,-200,7,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,45,20
6006,29,-200,1,11,25,35,30,40,30,1,8,4,25,35,30,40,30,1,8,4,25,35,30,40,30,1,8,4,35,50,55,45,50,1,8,4,35,0,0,0,0,30,0,0,0,35,0,0,40,0,0,0,0,40,0,0,0,40,0,0,8,3,60,51,75
6007,22,-200,1,12,25,30,25,40,25,1,5,5,25,30,25,40,25,1,5,5,30,35,25,40,25,1,5,5,45,40,45,40,40,1,5,5,40,0,0,0,0,0,0,30,0,0,0,0,45,0,0,0,0,0,0,50,0,0,0,0,10,3,35,49,75
6008,4,-200,8,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,57,20
6009,6,-200,5,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,59,20
6010,14,-200,6,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,49,20
6011,3,-200,1,11,25,35,25,45,25,0,11,5,25,35,25,45,25,0,11,5,25,35,25,45,25,0,11,5,30,45,45,45,35,0,11,5,35,0,35,0,0,30,35,0,0,0,0,0,40,0,35,0,0,35,35,0,0,0,0,0,8,3,70,47,50
6012,3,-200,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,54,20
6013,10,-200,1,11,30,35,30,40,30,0,4,1,30,35,25,40,30,0,4,1,30,35,30,45,30,0,4,1,45,45,55,40,60,0,4,1,35,0,0,0,0,30,0,0,0,35,0,0,45,0,0,0,0,60,0,0,0,55,0,0,8,2,55,51,55
6014,23,-200,1,12,25,35,25,45,25,1,11,3,25,35,30,45,25,1,11,3,25,35,25,40,25,1,11,3,35,45,50,45,35,1,11,3,35,0,0,0,0,0,35,0,0,30,0,0,40,0,0,0,0,0,40,0,0,35,0,0,8,3,30,50,60
6015,24,-200,1,11,25,35,30,40,30,1,8,5,25,35,30,40,30,1,8,5,25,35,30,40,30,1,8,5,30,45,50,45,50,1,8,5,35,35,30,0,0,30,35,0,0,0,0,0,35,35,35,0,0,40,40,0,0,0,0,0,7,4,60,55,50
6016,15,-200,1,11,30,35,30,40,25,1,3,2,30,35,30,45,30,1,3,2,30,35,30,40,25,1,3,2,45,50,60,50,40,1,3,2,40,35,0,0,0,30,0,0,0,0,0,0,45,50,0,0,0,60,0,0,0,0,0,0,8,4,70,53,20
6017,23,-200,7,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,35,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,36,20
6018,24,-200,9,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,50,20
6019,0,0,1,11,35,40,35,40,30,1,8,4,35,40,35,40,30,1,8,4,35,40,35,40,30,1,8,4,45,50,55,50,50,1,8,4,40,0,40,0,0,35,40,0,0,0,0,0,45,0,50,0,0,55,50,0,0,0,0,0,9,4,60,56,40
6020,0,0,1,11,40,40,30,45,40,2,5,5,40,35,30,45,40,2,5,5,40,40,30,50,40,2,5,5,60,50,45,55,55,2,5,5,45,45,0,0,45,35,0,0,0,0,0,0,50,55,0,0,60,60,0,0,0,0,0,0,10,3,70,42,80
6021,0,0,1,11,40,40,40,45,35,0,5,4,40,45,40,45,35,0,5,4,40,40,40,45,35,0,5,4,45,55,55,50,55,0,5,4,45,0,0,0,0,0,45,0,0,35,0,0,50,0,0,0,0,0,55,0,0,55,0,0,10,3,60,57,25
6022,0,0,2,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,57,20
6023,0,0,1,12,40,40,35,50,20,1,13,5,45,45,40,50,20,1,13,5,40,40,35,45,20,1,13,5,50,50,50,50,20,1,13,5,45,45,0,0,0,0,40,0,0,40,0,0,50,55,0,0,0,0,55,0,0,55,0,0,12,3,30,51,20
6024,0,0,2,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,51,20
6025,0,0,1,12,40,40,35,40,25,0,5,3,40,40,35,40,25,0,5,3,40,40,35,40,25,0,5,3,50,45,50,45,25,0,5,3,45,0,0,0,0,0,35,0,0,40,0,0,50,0,0,0,0,0,45,0,0,55,0,0,11,4,35,48,20
6026,0,0,6,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,43,20
6027,0,0,6,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,48,20
6028,0,0,5,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,58,20
6029,0,0,1,11,35,40,35,40,35,1,5,5,35,40,35,40,35,1,5,5,35,40,35,40,35,1,5,5,50,50,50,50,50,1,5,5,40,0,30,0,0,0,0,40,0,0,0,0,50,0,60,0,0,0,0,60,0,0,0,0,10,3,70,53,70
6030,0,0,6,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,37,20
6031,0,0,8,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,45,20
6032,0,0,9,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,44,20
6033,0,0,5,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,30,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,38,20
6034,0,0,2,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,38,20
6035,0,0,1,12,35,40,35,40,30,0,7,3,30,40,35,40,30,0,7,3,35,40,35,45,30,0,7,3,50,50,55,45,50,0,7,3,40,35,0,0,0,0,0,0,0,0,0,0,50,55,0,0,0,0,0,0,0,0,0,0,10,2,35,55,70
6036,0,0,1,11,40,40,35,50,35,1,4,3,35,40,35,50,35,1,4,3,40,40,35,50,35,1,4,3,65,55,50,55,55,1,4,3,40,0,40,0,0,35,40,40,0,0,0,0,50,0,65,0,0,65,55,70,0,0,0,0,10,3,50,53,80
6037,0,0,7,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,50,20
6038,0,0,3,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,30,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,36,20
6039,0,0,1,11,35,40,35,45,25,1,5,4,35,40,35,45,25,1,5,4,35,40,35,45,25,1,5,4,55,50,50,50,35,1,5,4,40,0,40,0,0,30,0,0,0,40,0,0,50,0,60,0,0,60,0,0,0,60,0,0,9,4,60,53,55
6040,0,0,9,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,43,20
6041,0,0,3,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,36,20
6042,0,0,1,11,35,40,30,45,30,1,6,3,35,40,30,45,30,1,6,3,40,40,35,45,30,1,6,3,55,50,50,50,45,1,6,3,45,0,0,0,0,35,40,0,0,0,0,0,50,0,0,0,0,60,65,0,0,0,0,0,11,3,75,49,50
6043,0,0,1,11,35,40,35,45,35,1,5,4,35,40,35,45,35,1,5,4,35,40,35,50,35,1,5,4,45,55,50,55,55,1,5,4,0,0,45,0,0,40,0,0,45,0,0,0,0,0,55,0,0,55,0,0,65,0,0,0,11,3,70,49,30
6044,0,0,8,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,39,20
6045,0,0,8,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,37,20
6046,0,0,1,11,30,45,40,45,40,2,6,3,30,45,40,45,40,2,6,3,30,45,40,45,40,2,6,3,35,55,55,50,70,2,6,3,35,35,0,0,0,40,0,35,0,0,0,0,40,40,0,0,0,45,0,45,0,0,0,0,6,4,55,60,60
6047,0,0,5,0,20,30,30,35,0,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,0,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,58,20
6048,0,0,5,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,52,20
6049,0,0,1,11,35,40,35,40,35,1,6,3,35,35,35,40,35,1,6,3,35,40,35,45,35,1,6,3,50,50,55,50,60,1,6,3,40,0,0,0,0,35,0,0,0,0,0,45,40,0,0,0,0,60,0,0,0,0,0,65,7,4,60,53,55
6050,0,0,7,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,44,20
6051,0,0,1,11,30,45,40,45,35,0,5,1,30,45,40,45,35,0,5,1,30,45,40,45,35,0,5,1,35,55,60,50,70,0,5,1,35,0,35,0,0,30,35,0,0,0,0,0,40,0,45,0,0,50,35,0,0,0,0,0,6,3,50,67,60
6052,0,0,1,11,35,40,35,45,35,0,5,4,40,40,35,45,35,0,5,4,35,40,35,45,35,0,5,4,45,55,60,50,55,0,5,4,40,40,0,0,0,35,0,45,0,0,0,0,45,50,0,0,0,60,0,60,0,0,0,0,8,3,60,56,45
6053,0,0,9,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,54,20
6054,0,0,1,11,35,40,35,45,35,0,2,5,35,40,35,45,35,0,2,5,35,40,35,45,35,0,2,5,50,50,60,45,55,0,2,5,40,40,45,0,0,45,35,0,0,40,0,0,45,50,60,0,0,55,40,0,0,55,0,0,7,4,40,58,75
6055,0,0,5,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,37,20
6056,0,0,1,12,35,35,30,40,30,0,6,5,35,35,30,40,30,0,6,5,30,35,30,40,30,0,6,5,60,45,45,45,55,0,6,5,45,35,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,12,3,40,55,35
6057,0,0,1,11,30,40,35,40,35,2,5,3,30,40,35,40,35,2,5,3,30,40,35,40,35,2,5,3,30,50,55,45,55,2,5,3,35,0,0,0,0,35,35,0,0,35,0,0,35,0,0,0,0,40,40,0,0,40,0,0,6,3,55,50,30
6058,0,0,1,11,35,50,45,50,35,2,5,3,40,50,45,50,35,2,5,3,35,45,45,50,35,2,5,3,60,65,75,55,70,2,5,3,45,40,0,0,0,40,40,0,0,0,0,0,65,60,0,0,0,70,50,0,0,0,0,0,12,3,60,75,40
6059,0,0,1,12,40,40,35,45,35,0,5,3,40,40,35,45,35,0,5,3,40,40,35,45,35,0,5,3,55,50,50,50,50,0,5,3,40,0,0,0,0,35,35,0,0,40,0,0,50,0,0,0,0,65,40,0,0,55,0,0,10,3,30,52,60
